id,slug,naziv,tip,titular,religija,konfesija,adresa,mjesto,naselje,opcina,zupanija,lat,lng,zupa,zupa_oib,biskupija,zupna_crkva,oznaka_zastite,status_zastite,godina,arhitekt,stil,telefon,email,web,osm_type,osm_id,wikidata_id,wikipedia_url,commons_image,izvori
185,raspelo-kuce-n1737239949,Raspelo,poklonac,,christian,,,,Kuče,Velika Gorica,Zagrebačka,45.6348092,16.2112475,,,,0,,,,,,,,,node,1737239949,,,,"[""osm""]"
441,sakralni-objekt-staro-cice-n4518078362,Sakralni objekt,ostalo,,,,,,Staro Čiče,Velika Gorica,Zagrebačka,45.6906987,16.1179791,,,,0,,,,,,,,,node,4518078362,,,,"[""osm""]"
1736,sakralni-objekt-dugo-selo-w93363836,Sakralni objekt,samostan,,christian,,Josipa Zorića 84,,Dugo Selo,Dugo Selo,Zagrebačka,45.8045611,16.243113,ŽUPA SV. MARTINA BISKUPA,,Zagrebačka Nadbiskupija,0,,,,,,,,,way,93363836,,,,"[""osm""]"
2135,sakralni-objekt-luznica-w156383722,Sakralni objekt,samostan,,christian,,,,Lužnica,Zaprešić,Zagrebačka,45.8676329,15.7793264,,,,0,,,,,,,,,way,156383722,,,,"[""osm""]"
4777,sakralni-objekt-sosice-w746130797,Sakralni objekt,samostan,,christian,,,,Sošice,Žumberak,Zagrebačka,45.7472347,15.3830466,,,,0,,,,,,,,,way,746130797,,,,"[""osm""]"
5417,sakralni-objekt-luznica-w979105096,Sakralni objekt,samostan,,christian,,,,Lužnica,Zaprešić,Zagrebačka,45.8663021,15.7788215,,,,0,,,,,,,,,way,979105096,,,,"[""osm""]"
4091,sluzbenica-milosrda-vrbovec-w474183772,Samostan službenica milosrđa,samostan,,christian,roman_catholic,Ulica Krste Frankopana 5,,Vrbovec,Vrbovec,Zagrebačka,45.884181,16.4181613,SAMOSTAN SLUŽBENICA MILOSRĐA,85131156984,Zagrebačka Nadbiskupija,1,,,,,,,,https://sm-provincijalat.hr,way,474183772,,,,"[""osm""]"
6818,uznesenja-blazene-djevice-marije-samobor-r3965091,Samostan uznesenja Blažene Djevice Marije,samostan,Uznesenje BDM,christian,catholic,,,Samobor,Samobor,Zagrebačka,45.7997218,15.7133668,,,,0,Z-1418,zaštićeno kulturno dobro,1721,,barokna arhitektura,,,,relation,3965091,Q65133007,https://hr.wikipedia.org/wiki/Franjeva%C4%8Dki_samostan_i_crkva_u_Samoboru,https://commons.wikimedia.org/wiki/Special:FilePath/Samostan%20Samobor.jpg,"[""osm"", ""wikidata"", ""kulturna-dobra""]"
6653,srce-isusovo-brlenic-w1460123127,Srce Isusovo,crkva,,christian,,,,Brlenić,Krašić,Zagrebačka,45.6331776,15.5385098,,,,0,,,,,,,,,way,1460123127,,,,"[""osm""]"
4866,sv-ante-prudnice-w777291009,Sv. Ante,kapela,sv. Ante,christian,roman_catholic,,,Prudnice,Brdovec,Zagrebačka,45.8719564,15.7332099,ŽUPA SV. VIDA MUČENIKA,38259031310,Zagrebačka Nadbiskupija,0,,,1931,,,,,,way,777291009,,,,"[""osm""]"
1358,sv-antun-bobovec-rozganski-n13402003825,Sv. Antun,poklonac,sv. Antun,christian,,,,Bobovec Rozganski,Dubravica,Zagrebačka,45.9457013,15.7500036,,,,0,,,,,,,,,node,13402003825,,,,"[""osm""]"
3492,sv-antun-sosice-w331087551,Sv. Antun,kapela,sv. Antun,christian,,,,Sošice,Žumberak,Zagrebačka,45.7507294,15.3808082,,,,0,,,,,,,,,way,331087551,,,,"[""osm""]"
4427,sv-florijan-krajska-ves-w578367229,Sv. Florijan,crkva,sv. Florijan,christian,,,,Krajska Ves,Luka,Zagrebačka,45.9639073,15.8053117,,,,0,,,,,,,,,way,578367229,,,,"[""osm""]"
1312,sv-grgur-stupnicki-obrez-n13288037141,Sv. Grgur,poklonac,sv. Grgur,christian,,,,Stupnički Obrež,Stupnik,Zagrebačka,45.7616463,15.8317308,,,,0,,,,,,,,,node,13288037141,,,,"[""osm""]"
505,sv-ivan-krstitelj-gorica-jamnicka-n5762058897,Sv. Ivan Krstitelj,poklonac,sv. Ivan Krstitelj,christian,,,,Gorica Jamnička,Pisarovina,Zagrebačka,45.6341742,15.8848689,,,,0,,,,,,,,,node,5762058897,,,,"[""osm""]"
1544,sv-josip-pustike-n13733375445,Sv. Josip,poklonac,sv. Josip,christian,,,,Pustike,Kravarsko,Zagrebačka,45.59456,16.0738083,ŽUPA UZVIŠENJA SV. KRIŽA,,Sisačka Biskupija,0,,,,,,,,,node,13733375445,,,,"[""osm""]"
2586,sv-josip-konscica-w207500328,Sv. Josip,crkva,sv. Josip,christian,catholic,,,Konšćica,Samobor,Zagrebačka,45.764209,15.7320635,,,,0,,,,,,,,,way,207500328,,,,"[""osm""]"
4265,sv-juraj-lijevi-stefanki-w520741788,Sv. Juraj,kapela,sv. Juraj,christian,,,,Lijevi Štefanki,Pokupsko,Zagrebačka,45.5127682,15.931584,ŽUPA UZNESENJA B. D. MARIJE,36415049709,Sisačka Biskupija,0,Z-4393,zaštićeno kulturno dobro,18. st.,,,,,,way,520741788,,,,"[""osm"", ""kulturna-dobra""]"
3820,sv-leonard-gornji-laduc-w404037317,Sv. Leonard,crkva,sv. Leonard,christian,,,,Gornji Laduč,Brdovec,Zagrebačka,45.885775,15.7163832,ŽUPA SV. VIDA MUČENIKA,38259031310,Zagrebačka Nadbiskupija,0,,,,,,,,,way,404037317,,,,"[""osm""]"
3103,sv-petronila-budinjak-w266916722,Sv. Petronila,kapela,sv. Petronila,christian,,,,Budinjak,Samobor,Zagrebačka,45.7921491,15.4891138,,,,0,,,,,,,,,way,266916722,,,,"[""osm""]"
3707,sv-tri-kralja-rozenica-w378128691,Sv. Tri Kralja,kapela,sv. Tri Kralj,christian,,,,Roženica,Pokupsko,Zagrebačka,45.5340697,15.9866034,ŽUPA UZNESENJA B. D. MARIJE,36415049709,Sisačka Biskupija,0,,,,,,,,,way,378128691,,,,"[""osm""]"
4340,sv-tri-kralja-vrbovec-w544429347,Sv. tri kralja,kapela,sv. Tri Kralj,christian,,,,Vrbovec,Vrbovec,Zagrebačka,45.8780201,16.421079,,,,0,Z-2890,zaštićeno kulturno dobro,1713. god.,,,,,,way,544429347,,,,"[""osm"", ""kulturna-dobra""]"
3108,sv-ciril-i-metod-stari-grad-zumberacki-w267047844,Sv. Ćiril i Metod,kapela,sv. Ćiril i Metod,christian,greek_catholic,,,Stari Grad Žumberački,Žumberak,Zagrebačka,45.7604587,15.41369,,,,0,,,1933,,,,,,way,267047844,,,,"[""osm""]"
6004,sveti-arhangeli-mihailo-i-gavrilo-bolc-w1221309637,Sveti Arhangeli Mihailo i Gavrilo,pravoslavna-crkva,sv. Arhangeli Mihailo i Gavrilo,christian,serbian_orthodox,,,Bolč,Farkaševac,Zagrebačka,45.9031185,16.6882563,"SRPSKA PRAVOSLAVNA CRKVA U HRVATSKOJ, EPARHIJA ZAGREBAČKO-LJUBLJANSKA, CRKVENA OPĆINA BOLČ",,Srpska Pravoslavna Crkva u Hrvatskoj,0,,,,,,,,,way,1221309637,,,,"[""osm""]"
6627,sveti-ilija-jezernice-w1443568690,Sveti Ilija,crkva,sv. Ilija,christian,,,,Jezernice,Žumberak,Zagrebačka,45.7245341,15.3687993,,,,0,,,,,,,,,way,1443568690,,,,"[""osm""]"
1314,sveti-kriz-tihocaj-n13298421075,Sveti Križ,poklonac,Sveti Križ,christian,,,,Tihočaj,Jastrebarsko,Zagrebačka,45.7468129,15.5467231,,,,0,,,,,,,,,node,13298421075,,,,"[""osm""]"
2938,sveti-kriz-w242970524,Sveti Križ,crkva,Sveti Križ,christian,,,,Sveti Križ,Marija Gorica,Zagrebačka,45.9004384,15.7008268,ŽUPA POHODA B. D. MARIJE,67834917783,Zagrebačka Nadbiskupija,0,,,,,,,,,way,242970524,Q121636919,https://hr.wikipedia.org/wiki/Crkva_Sv._Kri%C5%BEa_u_Svetom_Kri%C5%BEu,https://commons.wikimedia.org/wiki/Special:FilePath/Holy%20Cross%20Church%20%28Sveti%20Kri%C5%BE%29%2007.jpg,"[""osm"", ""wikidata""]"
3963,ckrva-svetog-ivana-krstitelja-klostar-ivanic-w441587287,ckrva svetog Ivana Krstitelja,samostan,sv. Ivan Krstitelj,christian,roman_catholic,,,Kloštar Ivanić,Kloštar Ivanić,Zagrebačka,45.7387336,16.4192134,,,,0,,,,,,,,,way,441587287,Q97288649,https://hr.wikipedia.org/wiki/Franjeva%C4%8Dki_samostan_i_crkva_sv._Ivana_Krstitelja_u_Klo%C5%A1taru_Ivani%C4%87kom,https://commons.wikimedia.org/wiki/Special:FilePath/Franjeva%C4%8Dki%20samostan%20i%20crkva%20sv.%20Ivana%20Krstitelja%20u%20Klo%C5%A1taru%20Ivani%C4%87kom.jpg,"[""osm"", ""wikidata""]"
3088,blagovijesti-strmac-pribicki-w265965665,crkva Blagovijesti,crkva,Navještenje Gospodnje,christian,greek_catholic,,,Strmac Pribićki,Krašić,Zagrebačka,45.6714061,15.5133003,"ŽUPA BLAGOVIJESTI PRESVETOJ BOGORODICI, PRIBIĆ",79747938602,Križevačka Eparhija,1,,,,Stjepan Podhorsky,,,,,way,265965665,,,,"[""osm""]"
1932,blazene-djevice-marije-kraljice-apostola-zapresic-w121636108,crkva Blažene Djevice Marije Kraljice apostola,crkva,sv. Djevice Marije Kraljice Apostol,christian,roman_catholic,,,Zaprešić,Zaprešić,Zagrebačka,45.8703505,15.7959935,ŽUPA B. D. MARIJE KRALJICE APOSTOLA,68766874281,Zagrebačka Nadbiskupija,1,,,,,,,,,way,121636108,,,,"[""osm""]"
3700,blazene-djevice-marije-okicke-novo-selo-okicko-w377713115,crkva Blažene Djevice Marije Okićke,crkva,sv. Djevice Marije Okićke,christian,roman_catholic,,,Novo Selo Okićko,Klinča Sela,Zagrebačka,45.7382877,15.7013551,ŽUPA SV. JOSIPA RADNIKA,,Zagrebačka Nadbiskupija,0,,,,,,,,,way,377713115,,,,"[""osm""]"
3676,blazene-djevice-marije-snjezne-dubranec-w374867026,crkva Blažene Djevice Marije Snježne,crkva,sv. Djevice Marije Snježne,christian,roman_catholic,,,Dubranec,Velika Gorica,Zagrebačka,45.6150829,15.9637044,ŽUPA B. D. MARIJE SNJEŽNE,20632693912,Sisačka Biskupija,1,,,,,,,,,way,374867026,,,,"[""osm""]"
2891,blazene-djevice-marije-od-pohodenja-marija-gorica-w238168662,crkva Blažene Djevice Marije od Pohođenja,crkva,Pohod BDM,christian,roman_catholic,,,Marija Gorica,Marija Gorica,Zagrebačka,45.9111207,15.7254277,ŽUPA POHODA B. D. MARIJE,67834917783,Zagrebačka Nadbiskupija,0,Z-3918,zaštićeno kulturno dobro,1758. god.,,,,,,way,238168662,,,,"[""osm"", ""kulturna-dobra""]"
4069,krista-kralja-okuje-w463534619,crkva Krista Kralja,crkva,Krist Kralj,christian,roman_catholic,,,Okuje,Velika Gorica,Zagrebačka,45.6736634,16.0699572,,,,0,,,,,,,,https://zupa-pbd-marije.hr/crkva-krista-kralja-okuje/,way,463534619,,,,"[""osm""]"
4141,krista-kralja-farkasevec-samoborski-w489258779,crkva Krista Kralja,crkva,Krist Kralj,christian,roman_catholic,,,Farkaševec Samoborski,Samobor,Zagrebačka,45.810166,15.7481362,ŽUPA KRISTA KRALJA,47327030637,Zagrebačka Nadbiskupija,1,,,,,,,,,way,489258779,,,,"[""osm""]"
3346,majke-bozje-dolske-w307805617,crkva Majke Božje Dolske,crkva,Majka Božja,christian,,,,Dol,Krašić,Zagrebačka,45.6919785,15.5198,,,,0,Z-1470,zaštićeno kulturno dobro,1767. god.,,,,,,way,307805617,,,,"[""osm"", ""kulturna-dobra""]"
1860,majke-bozje-fatimske-lukavec-w104993255,crkva Majke Božje Fatimske,crkva,Majka Božja,christian,roman_catholic,,,Lukavec,Velika Gorica,Zagrebačka,45.7032787,15.9919924,ŽUPA MAJKE BOŽJE FATIMSKE,,Zagrebačka Nadbiskupija,1,,,,,,,,,way,104993255,,,,"[""osm""]"
1874,majke-bozje-sljemenske-kraljice-hrvata-gornja-bistra-w107999413,crkva Majke Božje Sljemenske Kraljice Hrvata,crkva,Majka Božja,christian,roman_catholic,,,Gornja Bistra,Bistra,Zagrebačka,45.901297,15.9552483,,,,0,,,1932,,,,,,way,107999413,Q130342648,https://hr.wikipedia.org/wiki/Župna_crkva_Majke_Božje_Sljemenske_Kraljice_Hrvata_u_Zagrebu,https://commons.wikimedia.org/wiki/Special:FilePath/Crkva%20Majke%20Bo%C5%BEje%20Sljemenske%20Kraljice%20Hrvata%2001.jpg,"[""osm"", ""wikidata""]"
4578,majke-bozje-zalosne-prepolno-w671153970,crkva Majke Božje Žalosne,crkva,Majka Božja,christian,roman_catholic,,,Prepolno,Sveti Ivan Zelina,Zagrebačka,46.0154574,16.2145021,ŽUPA SV. IVANA KRSTITELJA,00496289870,Bjelovarsko-križevačka Biskupija,0,,,,,,,,,way,671153970,Q98071933,https://hr.wikipedia.org/wiki/Crkva_Sedam_žalosti_Blažene_Djevice_Marije_u_Prepolnu,https://commons.wikimedia.org/wiki/Special:FilePath/Crkva%20Sedam%20%C5%BEalosti%20Bla%C5%BEene%20Djevice%20Marije%20u%20Prepolnu.jpg,"[""osm"", ""wikidata""]"
3727,navjestenja-blazene-djevice-marije-velika-gorica-w380765023,crkva Navještenja Blažene Djevice Marije,crkva,Navještenje Gospodnje,christian,roman_catholic,,,Velika Gorica,Velika Gorica,Zagrebačka,45.7151187,16.0764532,ŽUPA NAVJEŠTENJA B. D. MARIJE,63357091477,Zagrebačka Nadbiskupija,1,Z-4071,zaštićeno kulturno dobro,17. st. do 19. st.,,,,,,way,380765023,,,,"[""osm"", ""kulturna-dobra""]"
3663,pohoda-blazene-djevice-marije-vukovina-w373086540,crkva Pohoda Blažene Djevice Marije,crkva,Pohod BDM,christian,roman_catholic,,,Vukovina,Velika Gorica,Zagrebačka,45.685177,16.1165524,ŽUPA POHODA B. D. MARIJE,04768622743,Zagrebačka Nadbiskupija,1,Z-3194,zaštićeno kulturno dobro,1658. god. do 1799. god.,,,,,,way,373086540,,,,"[""osm"", ""kulturna-dobra""]"
4566,preobrazenja-gospodnjeg-jastrebarsko-w668036642,crkva Preobraženja Gospodnjeg,crkva,,christian,greek_catholic,Radnička cesta,,Jastrebarsko,Jastrebarsko,Zagrebačka,45.6766772,15.6595046,,,,0,,,,,,,,,way,668036642,,,,"[""osm""]"
2489,presvetog-srca-isusovog-lonjica-w197692423,crkva Presvetog Srca Isusovog,crkva,Presveto Srce Isusovo,christian,roman_catholic,,,Lonjica,Vrbovec,Zagrebačka,45.856991,16.3229775,,,,0,,,,,,,,,way,197692423,,,,"[""osm""]"
6140,presvetog-srca-isusovog-rakov-potok-w1254865669,crkva Presvetog Srca Isusovog,crkva,Presveto Srce Isusovo,christian,roman_catholic,,,Rakov Potok,Samobor,Zagrebačka,45.736913,15.7943386,ŽUPA PRESVETOG SRCA ISUSOVA,,Zagrebačka Nadbiskupija,1,,,,,,,,,way,1254865669,Q132153882,,,"[""osm"", ""wikidata""]"
4779,ranjenog-isusa-gradec-w747130663,crkva Ranjenog Isusa,crkva,,christian,roman_catholic,,,Gradec,Gradec,Zagrebačka,45.9123651,16.4779869,ŽUPA RANJENOG ISUSA,62064164102,Bjelovarsko-križevačka Biskupija,1,Z-3250,zaštićeno kulturno dobro,1768..1824,,,,,,way,747130663,,,,"[""osm"", ""kulturna-dobra""]"
2839,rodenja-svetog-ivana-krstitelja-golubici-w234435669,crkva Rođenja svetog Ivana Krstitelja,crkva,sv. Ivan Krstitelj,christian,greek_catholic,,,Golubići,Samobor,Zagrebačka,45.7654511,15.5358356,,,,0,,,,,,,,,way,234435669,,,,"[""osm""]"
3849,sveta-tri-kralja-donja-lomnica-w414685012,crkva Sveta Tri Kralja,crkva,sv. Tri Kralj,christian,roman_catholic,,,Donja Lomnica,Velika Gorica,Zagrebačka,45.7129241,16.0193946,ŽUPA SV. TRI KRALJA,44164389815,Zagrebačka Nadbiskupija,1,Z-2354,zaštićeno kulturno dobro,18. st. do 19. st.,,,,,,way,414685012,,,,"[""osm"", ""kulturna-dobra""]"
5600,svetog-benedikta-trebovec-w1057979248,crkva Svetog Benedikta,crkva,sv. Benedikt,christian,roman_catholic,,,Trebovec,Ivanić-Grad,Zagrebačka,45.7151777,16.3209954,,,,0,Z-1780,zaštićeno kulturno dobro,1910. god.,,,,,,way,1057979248,,,,"[""osm"", ""kulturna-dobra""]"
2843,svetog-duha-norsic-selo-w234791581,crkva Svetog Duha,crkva,Duh Sveti,christian,roman_catholic,,,Noršić Selo,Samobor,Zagrebačka,45.7947384,15.572986,ŽUPA SVETOG DUHA,,Zagrebačka Nadbiskupija,1,Z-1589,zaštićeno kulturno dobro,17. st. do 18. st.,,,,,,way,234791581,,,,"[""osm"", ""kulturna-dobra""]"
3249,svetog-duha-kalinje-w295968548,crkva Svetog Duha,crkva,Duh Sveti,christian,roman_catholic,,,Kalinje,Sveti Ivan Zelina,Zagrebačka,45.9777837,16.2392611,ŽUPA SV. IVANA KRSTITELJA,00496289870,Bjelovarsko-križevačka Biskupija,0,Z-3829,zaštićeno kulturno dobro,1910. god.,,,,,,way,295968548,,,,"[""osm"", ""kulturna-dobra""]"
6139,svih-svetih-bedenica-w1254448649,crkva Svih Svetih,crkva,Svi Sveti,christian,roman_catholic,,,Bedenica,Bedenica,Zagrebačka,46.0333026,16.2447537,ŽUPA SVIH SVETIH,06411858733,Bjelovarsko-križevačka Biskupija,1,Z-2632,zaštićeno kulturno dobro,13. st. do 19. st.,,,,,,way,1254448649,Q112054525,https://hr.wikipedia.org/wiki/Crkva_Svih_svetih_u_Bedenici,,"[""osm"", ""kulturna-dobra""]"
3097,uspenija-presvete-bogorodice-pecno-w266413729,crkva Uspenija presvete Bogorodice,crkva,,christian,greek_catholic,,,Pećno,Krašić,Zagrebačka,45.7441362,15.5149672,,,,0,,,,,,,,,way,266413729,,,,"[""osm""]"
3413,uznesenja-blazene-djevice-marije-jalsevec-nartski-w320771442,crkva Uznesenja Blažene Djevice Marije,crkva,Uznesenje BDM,christian,roman_catholic,,,Jalševec Nartski,Rugvica,Zagrebačka,45.7620086,16.2031124,,,,0,Z-6498,zaštićeno kulturno dobro,1779. god.,,,,,,way,320771442,,,,"[""osm"", ""kulturna-dobra""]"
3578,uznesenja-blazene-djevice-marije-klostar-ivanic-w361874526,crkva Uznesenja Blažene Djevice Marije,crkva,Uznesenje BDM,christian,roman_catholic,,,Kloštar Ivanić,Kloštar Ivanić,Zagrebačka,45.7372559,16.4161932,ŽUPA UZNESENJA B. D. MARIJE,76673429501,Sisačka Biskupija,1,Z-2249,zaštićeno kulturno dobro,13. st. do 18. st.,,,,,,way,361874526,,,,"[""osm"", ""kulturna-dobra""]"
5592,uznesenja-blazene-djevice-marije-kupinec-w1054476265,crkva Uznesenja Blažene Djevice Marije,crkva,Uznesenje BDM,christian,roman_catholic,,,Kupinec,Klinča Sela,Zagrebačka,45.657589,15.7924827,ŽUPA UZNESENJA B. D. MARIJE,,Zagrebačka Nadbiskupija,1,Z-2069,zaštićeno kulturno dobro,18. st.,,,,,,way,1054476265,Q132153866,,,"[""osm"", ""wikidata"", ""kulturna-dobra""]"
3345,uzvisenja-blazene-djevice-marije-pokupsko-w307735178,crkva Uzvišenja Blažene Djevice Marije,crkva,sv. Djevice Marije,christian,roman_catholic,,,Pokupsko,Pokupsko,Zagrebačka,45.4848211,15.992823,ŽUPA UZNESENJA B. D. MARIJE,36415049709,Sisačka Biskupija,0,,,,,,,,,way,307735178,,,,"[""osm""]"
1873,uzvisenja-svetog-kriza-lukarisce-w106911672,crkva Uzvišenja Svetog Križa,crkva,Sveti Križ,christian,roman_catholic,,,Lukarišće,Dugo Selo,Zagrebačka,45.8087169,16.2713201,ŽUPA UZVIŠENJA SV. KRIŽA,,Zagrebačka Nadbiskupija,1,,,,,,,,,way,106911672,,,,"[""osm""]"
2957,blazenog-augustina-kazotica-lupoglav-w244842495,crkva blaženog Augustina Kažotića,crkva,sv. Augustin Kažotića,christian,roman_catholic,,,Lupoglav,Brckovljani,Zagrebačka,45.7956279,16.342566,ŽUPA BL. AUGUSTINA KAŽOTIĆA,,Zagrebačka Nadbiskupija,1,Z-1879,zaštićeno kulturno dobro,19. st.,,,,,,way,244842495,,,,"[""osm"", ""kulturna-dobra""]"
4823,sv-durad-nova-kapela-w761708187,crkva sv. Đurađ,crkva,sv. Đurađ,christian,,,,Nova Kapela,Dubrava,Zagrebačka,45.8853875,16.5729403,,,,0,,,,,,,,,way,761708187,,,,"[""osm""]"
1715,sveta-tri-kralja-kraljev-vrh-w87204835,crkva sveta Tri Kralja,crkva,sv. Tri Kralj,christian,roman_catholic,,,Kraljev Vrh,Jakovlje,Zagrebačka,45.946949,15.9137729,ŽUPA SV. TRI KRALJA,,Zagrebačka Nadbiskupija,1,,,1885,,,,,,way,87204835,,,,"[""osm""]"
2543,sveta-tri-kralja-komin-w203359536,crkva sveta Tri Kralja,crkva,sv. Tri Kralj,christian,roman_catholic,,,Komin,Sveti Ivan Zelina,Zagrebačka,46.0023144,16.2819084,,,,0,Z-2487,zaštićeno kulturno dobro,17. st. do 18. st.,,,,,,way,203359536,Q98071942,https://hr.wikipedia.org/wiki/Crkva_sv._Tri_kralja_u_Kominu,,"[""osm"", ""kulturna-dobra""]"
2840,svete-ane-gorica-svetojanska-w234575419,crkva svete Ane,crkva,sv. Ana,christian,roman_catholic,,,Gorica Svetojanska,Jastrebarsko,Zagrebačka,45.7155344,15.5936683,ŽUPA SV. ANE,,Zagrebačka Nadbiskupija,1,Z-1586,zaštićeno kulturno dobro,17. st. do 19. st.,,,,,,way,234575419,,,,"[""osm"", ""kulturna-dobra""]"
3121,svete-ane-rozga-w268133375,crkva svete Ane,crkva,sv. Ana,christian,roman_catholic,,,Rozga,Dubravica,Zagrebačka,45.9442247,15.7284567,ŽUPA SV. ANE,13585655551,Zagrebačka Nadbiskupija,1,Z-5882,zaštićeno kulturno dobro,1842. god.,,,,,,way,268133375,,,,"[""osm"", ""kulturna-dobra""]"
1674,svete-barbare-velika-mlaka-w64567156,crkva svete Barbare,kapela,sv. Barbara,christian,roman_catholic,,,Velika Mlaka,Velika Gorica,Zagrebačka,45.7357523,16.0240735,ŽUPA SV. BARBARE DJEVICE I MUČENICE,,Zagrebačka Nadbiskupija,1,Z-2439,zaštićeno kulturno dobro,1642,,,,,,way,64567156,Q97288582,https://hr.wikipedia.org/wiki/Crkva_sv._Barbare_u_Velikoj_Mlaki,https://commons.wikimedia.org/wiki/Special:FilePath/Kapela%20sv.%20Barbare.jpg,"[""osm"", ""wikidata"", ""kulturna-dobra""]"
3590,svete-barbare-rude-w363292641,crkva svete Barbare,crkva,sv. Barbara,christian,roman_catholic,,,Rude,Samobor,Zagrebačka,45.7670993,15.6730983,ŽUPA SV. BARBARE DJEVICE I MUČENICE,,Zagrebačka Nadbiskupija,1,Z-1465,zaštićeno kulturno dobro,17. st.,,,,,,way,363292641,,,,"[""osm"", ""kulturna-dobra""]"
4407,svete-katarine-domagovic-w563316247,crkva svete Katarine,crkva,sv. Katarina,christian,roman_catholic,,,Domagović,Jastrebarsko,Zagrebačka,45.6282516,15.6389521,,,,0,Z-1883,zaštićeno kulturno dobro,19. st.,,,,,,way,563316247,Q112054531,https://hr.wikipedia.org/wiki/Crkva_sv._Katarine_u_Domagoviću,,"[""osm"", ""kulturna-dobra""]"
2853,svete-magarete-dubrava-w235639714,crkva svete Magarete,crkva,sv. Magarete,christian,roman_catholic,,,Dubrava,Dubrava,Zagrebačka,45.8360933,16.5392407,,,,0,,,,,,,,,way,235639714,,,,"[""osm""]"
3491,svete-marije-magdalene-tupcina-w331086633,crkva svete Marije Magdalene,crkva,sv. Marija Magdalene,christian,roman_catholic,,,Tupčina,Žumberak,Zagrebačka,45.7106533,15.4315659,,,,0,,,,,,,,,way,331086633,,,,"[""osm""]"
4444,svete-marije-magdalene-donja-kupcina-w584460147,crkva svete Marije Magdalene,crkva,sv. Marija Magdalene,christian,roman_catholic,,,Donja Kupčina,Pisarovina,Zagrebačka,45.5400773,15.8051505,ŽUPA SV. MARIJE MAGDALENE,63815148012,Sisačka Biskupija,1,Z-2353,zaštićeno kulturno dobro,18. st.,,,,,,way,584460147,,,,"[""osm"", ""kulturna-dobra""]"
2944,svetih-jurja-i-jakova-oborovo-w243764952,crkva svetih Jurja i Jakova,crkva,sv. Juraj i Jakova,christian,roman_catholic,,,Oborovo,Rugvica,Zagrebačka,45.6800137,16.2556913,ŽUPA SV. JURJA I SV. JAKOVA,74311231671,Sisačka Biskupija,1,Z-2351,zaštićeno kulturno dobro,17. st. do 18. st.,,,,,,way,243764952,,,,"[""osm"", ""kulturna-dobra""]"
2247,svetih-petra-i-pavla-velika-gorica-w170435049,crkva svetih Petra i Pavla,crkva,sv. Petar i Pavla,christian,roman_catholic,,,Velika Gorica,Velika Gorica,Zagrebačka,45.7100486,16.0624119,,,,0,,,,,,,,,way,170435049,,,,"[""osm""]"
1948,svetog-antuna-padovanskog-bukevje-w123391473,crkva svetog Antuna Padovanskog,crkva,sv. Antun Padovanski,christian,roman_catholic,,,Bukevje,Orle,Zagrebačka,45.7307799,16.212974,ŽUPA SV. ANTUNA PADOVANSKOG,05662106365,Zagrebačka Nadbiskupija,1,Z-3840,zaštićeno kulturno dobro,1870,,,,,,way,123391473,,,,"[""osm"", ""kulturna-dobra""]"
3395,svetog-antuna-padovanskog-gustelnica-w318355146,crkva svetog Antuna Padovanskog,crkva,sv. Antun Padovanski,christian,roman_catholic,,,Gustelnica,Velika Gorica,Zagrebačka,45.6071398,15.9762586,,,,0,Z-3527,zaštićeno kulturno dobro,1888. st.,,,,,,way,318355146,Q98071936,https://hr.wikipedia.org/wiki/Crkva_sv._Antuna_Padovanskog_u_Gustelnici,,"[""osm"", ""kulturna-dobra""]"
3465,svetog-antuna-padovanskog-crnkovec-w327729405,crkva svetog Antuna Padovanskog,kapela,sv. Antun Padovanski,christian,roman_catholic,,,Črnkovec,Velika Gorica,Zagrebačka,45.7506094,16.1108441,,,,0,,,,,,,,,way,327729405,,,,"[""osm""]"
3646,svetog-antuna-padovanskog-jezevo-w372012882,crkva svetog Antuna Padovanskog,crkva,sv. Antun Padovanski,christian,roman_catholic,,,Ježevo,Rugvica,Zagrebačka,45.7364724,16.3001174,,,,0,Z-5620,zaštićeno kulturno dobro,17. st.,,,,,,way,372012882,,,,"[""osm"", ""kulturna-dobra""]"
3840,svetog-antuna-padovanskog-gradici-w411927890,crkva svetog Antuna Padovanskog,crkva,sv. Antun Padovanski,christian,roman_catholic,,,Gradići,Velika Gorica,Zagrebačka,45.701587,16.0425125,,,,0,,,,,,,,,way,411927890,,,,"[""osm""]"
2885,svetog-antuna-pustinjaka-slavetic-w237582515,crkva svetog Antuna Pustinjaka,crkva,sv. Antun Pustinjak,christian,roman_catholic,,,Slavetić,Jastrebarsko,Zagrebačka,45.7007472,15.5432062,ŽUPA SV. ANTUNA PUSTINJAKA,,Zagrebačka Nadbiskupija,1,Z-1888,zaštićeno kulturno dobro,17. st. do 19. st.,,,,,,way,237582515,,,,"[""osm"", ""kulturna-dobra""]"
3364,svetog-benedikta-micevec-w311740930,crkva svetog Benedikta,crkva,sv. Benedikt,christian,roman_catholic,,,Mičevec,Velika Gorica,Zagrebačka,45.7528953,16.0523704,,,,0,,,,,,,,,way,311740930,,,,"[""osm""]"
